platform_id,video_id,watch_count,total_time_watched,price_per_watch
48,317,149400,1643400,0.29
12,435,180716,4879332,0.26
21,116,224369,7852915,0.11
12,1695,592568,27258128,0.16
160,1823,2000,26000,0.48
162,210,1498,80892,0.28
161,263,1499,40473,0.38
2,1369,195664,9978864,0.44
159,853,1509,9054,0.46
162,1673,1494,26892,0.32
162,1046,1499,88441,0.3
102,942,506209,28347704,0.22
160,1488,2000,32000,0.11
18,1176,792595,22192660,0.4
104,1495,742306,17815344,0.14
71,270,191056,8597520,0.12
11,839,249307,12216043,0.42
12,330,344053,15482385,0.23
162,157,1496,40392,0.48
38,1854,807667,42806351,0.29
117,762,784025,14112450,0.16
162,1189,1497,13473,0.24
105,747,799869,36793974,0.4
162,420,1503,46593,0.17
112,245,225508,6765240,0.29
98,664,671430,19471470,0.35
120,870,436086,24420816,0.13
99,1786,880606,6164242,0.32
54,221,349936,3149424,0.11
158,1638,1501,64543,0.29
114,45,263479,5006101,0.35
65,803,532858,25044326,0.24
50,444,133235,6128810,0.26
119,630,575905,27067535,0.25
162,1834,1500,90000,0.34
40,5,480635,16822225,0.14
13,1112,495846,2479230,0.28
63,419,464515,7432240,0.45
58,1879,242513,3637695,0.19
147,1320,753593,43708394,0.1
139,1117,153250,7202750,0.21
161,777,1497,34431,0.47
161,214,1504,9024,0.45
17,224,628233,5025864,0.36
162,1732,1505,19565,0.22
150,756,653496,13069920,0.28
158,1724,1503,76653,0.4
109,479,83923,3105151,0.24
108,1150,980848,23540352,0.42
150,809,864026,35425066,0.23
104,1830,594361,14859025,0.31
52,1549,177090,2302170,0.47
152,95,196712,4130952,0.15
132,453,414478,5802692,0.12
159,114,1510,51340,0.42
162,1687,1501,64543,0.45
17,376,366584,17962616,0.17
65,2,26663,1519791,0.44
61,1581,255883,8955905,0.38
72,1269,972011,25272286,0.43
48,977,977949,16625133,0.4
98,927,352048,7040960,0.29
161,1554,1502,7510,0.35
158,696,1495,17940,0.36
135,899,265203,13790556,0.49
93,1379,435777,3921993,0.18
24,1640,981416,57903544,0.2
158,921,1497,77844,0.48
8,1885,91909,4319723,0.36
87,1444,79921,399605,0.3
47,1339,506248,14174944,0.15
131,293,973367,26280909,0.37
124,1628,581325,5813250,0.1
61,1336,44786,2597588,0.38
73,502,52958,370706,0.43
159,29,1513,39338,0.33
154,1329,871468,4357340,0.18
159,725,1510,25670,0.15
59,1406,543771,12506733,0.45
161,1035,1501,24016,0.14
162,1351,1499,88441,0.16
146,1723,781207,24217417,0.11
160,1814,2000,38000,0.28
116,719,555248,10549712,0.33
1,1624,129016,6579816,0.22
160,1817,1997,103844,0.18
26,64,594545,7134540,0.17
75,901,26572,159432,0.25
126,1215,88085,2730635,0.23
21,1830,824434,20610850,0.28
15,18,398039,7562741,0.26
124,963,190033,3800660,0.32
10,569,754695,37734750,0.19
28,1107,225878,1355268,0.46
125,69,560041,15681148,0.41
159,1874,1511,64973,0.25
108,1402,976897,8792073,0.18
118,1868,499330,17975880,0.24
58,646,978530,7828240,0.43
162,329,1497,20958,0.16
161,1120,1503,60120,0.47
71,698,638843,3194215,0.37
32,1328,789467,19736675,0.38
45,1919,938593,7508744,0.4
160,988,2000,86000,0.42
159,303,1507,10549,0.22
18,526,263254,8160874,0.23
159,202,1508,39208,0.37
41,956,296149,5034533,0.23
151,784,42566,1574942,0.17
162,546,1501,82555,0.34
104,676,645254,12905080,0.3
2,62,13917,681933,0.29
132,1671,770781,29289678,0.25
161,1320,1505,87290,0.43
103,967,838629,4193145,0.31
162,128,1498,53928,0.34
122,1365,245266,7112714,0.42
30,728,992524,23820576,0.21
161,1846,1497,70359,0.22
59,1596,302990,8180730,0.44
161,451,1504,19552,0.23
93,1554,158624,793120,0.11
9,933,195322,4687728,0.24
135,798,96325,3275050,0.21
161,178,1497,44910,0.31
105,904,170714,9559984,0.42
23,1443,129071,7098905,0.25
162,435,1501,40527,0.45
100,417,67301,2019030,0.45
158,1844,1499,67455,0.24
14,1038,52868,2431928,0.37
162,1987,1499,10493,0.45
133,1218,90260,812340,0.47
160,1683,2001,116058,0.23
3,908,838315,14251355,0.49
38,959,636388,3818328,0.22
159,195,1507,22605,0.19
95,1651,395027,22121512,0.19
72,6,633455,10135280,0.33
17,472,498369,13954332,0.15
73,751,432300,12536700,0.28
106,638,136143,3403575,0.17
153,1269,706004,18356104,0.23
63,1947,50288,2665264,0.49
143,1198,954379,10498169,0.22
145,1895,967232,54164992,0.49
160,814,2000,88000,0.34
10,317,174545,1919995,0.41
104,1925,809024,34788032,0.47
30,684,779876,33534668,0.18
161,4,1502,75100,0.41
162,340,1502,37550,0.47
76,817,159451,1594510,0.5
40,1863,188590,8297960,0.19
162,1380,1499,44970,0.26
101,828,412242,12367260,0.16
80,371,698389,6983890,0.33
130,1014,190064,2850960,0.27
38,1433,13944,348600,0.25
160,14,1997,81877,0.25
70,1718,70826,849912,0.15
5,750,490536,15206616,0.19
161,1872,1499,28481,0.37
158,1618,1498,40446,0.45
158,434,1496,14960,0.4
99,1760,677386,23708510,0.11
19,324,705580,19756240,0.37
151,1463,879719,18474099,0.37
104,334,132216,2379888,0.21
161,836,1501,42028,0.45
7,1460,895955,46589660,0.33
161,526,1498,46438,0.34
83,1749,657617,26304680,0.47
127,956,331390,5633630,0.42
128,1221,636465,20366880,0.11
98,350,81343,1708203,0.22
30,8,321077,4495078,0.23
99,795,265225,7161075,0.38
76,885,419376,15516912,0.13
16,796,476225,19049000,0.36
30,751,31908,925332,0.19
159,1538,1515,10605,0.39
158,1434,1495,56810,0.15
143,1028,205832,9468272,0.15
132,679,63154,2968238,0.1
158,1286,1497,25449,0.33
160,505,1999,43978,0.27
62,1778,69946,1538812,0.2
161,1391,1502,67590,0.44
78,1620,514142,8226272,0.1
100,1139,225605,3835285,0.31
75,755,19540,488500,0.17
162,1988,1498,31458,0.33
160,612,2006,78234,0.29
162,1261,1500,43500,0.14
19,1143,582642,16896618,0.38
146,657,895741,36725381,0.42
59,1718,517348,6208176,0.44
138,1851,79466,1509854,0.14
159,1805,1514,34822,0.33
162,697,1501,39026,0.33
38,676,27436,548720,0.15
162,673,1500,46500,0.25
83,123,349933,5598928,0.2
118,997,677016,40620960,0.41
26,886,897636,25133808,0.15
160,1176,2004,56112,0.36
158,1965,1499,34477,0.21
160,1016,2002,94094,0.27
145,1260,842857,10957141,0.25
44,112,506567,11651041,0.41
161,718,1501,88559,0.44
95,454,613174,22687438,0.48
26,1113,62119,3230188,0.49
44,1393,8387,352254,0.3
74,16,946206,44471682,0.27
160,1835,1999,63968,0.17
26,1871,589028,11191532,0.49
137,865,311596,14021820,0.49
92,650,805718,17725796,0.37
161,1456,1503,10521,0.23
33,1832,944069,56644140,0.4
114,200,286746,2293968,0.31
82,860,272873,6821825,0.35
119,1499,798335,28740060,0.17
162,758,1498,13482,0.37
116,1285,866798,4333990,0.43
142,1412,155248,2483968,0.29
160,324,2002,56056,0.2
162,1158,1501,31521,0.35
158,1724,1501,76551,0.31
161,70,1502,78104,0.48
162,451,1499,19487,0.26
100,800,376436,9787336,0.37
159,1773,1509,78468,0.13
10,1532,828850,17405850,0.2
94,422,651500,4560500,0.24
162,1839,1497,82335,0.44
77,209,104574,4182960,0.4
159,969,1504,43616,0.22
87,1885,60599,2848153,0.12
68,1926,987356,31595392,0.27
113,1784,696111,21579441,0.13
56,20,470216,2351080,0.39
162,1156,1500,24000,0.3
159,838,1508,48256,0.21
160,1168,2002,18018,0.17
106,1422,323139,2908251,0.15
161,1959,1500,22500,0.25
13,1087,324356,18488292,0.15
122,1614,170826,9053778,0.23
58,1542,85827,4377177,0.14
162,1025,1495,26910,0.49
13,879,288722,10105270,0.23
124,543,125831,2642451,0.24
160,969,1996,57884,0.31
158,1710,1496,40392,0.47
44,1341,988113,36560181,0.23
43,1074,132641,7162614,0.21
63,54,512220,5122200,0.43
88,216,64042,2881890,0.25
89,11,664460,22591640,0.28
10,318,676817,16243608,0.49
159,1212,1513,89267,0.23
161,1027,1499,79447,0.34
135,845,341689,6833780,0.37
80,1828,87986,3343468,0.39
96,1196,880710,24659880,0.17
21,517,290544,7844688,0.12
3,726,666096,27309936,0.1
58,1722,989708,59382480,0.43
158,1926,1502,48064,0.34
15,1380,613926,18417780,0.32
46,232,258456,8787504,0.18
30,1119,809250,36416250,0.24
20,969,642547,18633863,0.33
161,484,1502,51068,0.31
158,1825,1498,29960,0.47
159,327,1508,42224,0.41
30,1039,998220,9982200,0.27
55,507,449852,22942452,0.41
89,208,997356,50865156,0.22
71,619,721544,23810952,0.44
118,532,292448,16377088,0.25
86,745,28457,1422850,0.26
97,1888,484529,4845290,0.49
159,1202,1513,52955,0.2
158,1286,1497,25449,0.44
93,74,281972,6767328,0.12
116,997,497054,29823240,0.49
69,1429,863297,40574959,0.42
68,625,368189,11045670,0.41
53,1678,146275,5265900,0.36
126,159,58395,2277405,0.31
85,1921,611759,18964529,0.23
10,14,113994,4673754,0.18
162,314,1501,16511,0.28
93,1832,149228,8953680,0.13
42,1555,441482,23840028,0.27
161,1044,1496,62832,0.18
160,1541,2004,34068,0.2
22,262,361415,9035375,0.22
8,702,454769,10459687,0.39
162,307,1498,28462,0.25
155,316,554064,27149136,0.24
41,1344,278990,1394950,0.36
159,462,1514,87812,0.17
140,440,873657,40188222,0.32
15,453,107897,1510558,0.34
70,1199,504892,4544028,0.14
146,768,348708,3487080,0.27
118,1271,853850,50377150,0.34
34,1722,807310,48438600,0.18
15,426,549420,3296520,0.49
161,703,1495,41860,0.21
96,1233,730564,4383384,0.26
162,1759,1510,45300,0.44
73,1380,524328,15729840,0.24
162,217,1496,89760,0.16
97,30,877489,22814714,0.34
101,1895,674945,37796920,0.26
160,1269,2001,52026,0.32
51,1151,732781,19785087,0.16
3,1610,624651,32481852,0.36
154,702,413223,9504129,0.28
110,1315,799167,44753352,0.37
75,819,269653,15909527,0.41
133,515,90412,1989064,0.28
159,1755,1511,80083,0.1
159,750,1510,46810,0.12
158,192,1504,46624,0.46
162,490,1492,79076,0.21
38,308,453462,8162316,0.21
77,706,927312,16691616,0.23
63,144,970166,22313818,0.42
162,1700,1495,38870,0.29
55,1659,918246,15610182,0.4
149,677,502784,9050112,0.48
48,640,9799,137186,0.28
161,181,1500,64500,0.12
125,796,960993,38439720,0.28
159,946,1514,45420,0.48
82,763,281144,6185168,0.26
161,128,1502,54072,0.31
109,1074,769077,41530158,0.45
159,1139,1509,25653,0.25
161,327,1504,42112,0.3
144,1158,314768,6610128,0.11
160,685,2000,58000,0.25
92,973,79917,1118838,0.28
99,1308,46455,2090475,0.15
133,1560,730872,43852320,0.13
23,1489,738955,9606415,0.2
32,984,503676,29716884,0.24
162,754,1497,85329,0.28
161,266,1501,61541,0.34
27,1311,32046,897288,0.43
162,1364,1499,8994,0.46
143,1763,768495,4610970,0.12
159,505,1510,33220,0.12
108,1160,407485,9372155,0.35
21,1708,649018,19470540,0.26
65,731,364224,10562496,0.48
23,518,143851,5178636,0.21
36,720,9998,239952,0.39
161,194,1497,8982,0.37
162,1868,1499,53964,0.29
130,1315,449352,25163712,0.28
161,819,1501,88559,0.36
161,339,1502,25534,0.42
140,1706,589713,19460529,0.28
27,193,134504,3766112,0.38
160,1564,1997,91862,0.4
45,766,659297,36920632,0.49
162,1398,1504,16544,0.18
5,262,114645,2866125,0.22
55,1641,17921,680998,0.43
161,1479,1502,12016,0.47
81,490,291626,15456178,0.21
61,1465,820380,17227980,0.29
159,1752,1515,90900,0.39
158,865,1501,67545,0.33
145,1820,471205,21675430,0.1
33,67,970049,10670539,0.31
162,828,1503,45090,0.21
113,224,982022,7856176,0.46
159,382,1514,25738,0.19
63,843,905872,24458544,0.29
37,369,822542,23031176,0.3
52,1335,958725,24926850,0.24
158,161,1497,32934,0.32
160,1310,2000,22000,0.35
149,1266,337022,10110660,0.16
131,484,696184,23670256,0.16
161,1387,1499,88441,0.17
158,478,1502,51068,0.14
141,1031,955131,42025764,0.36
162,1657,1505,45150,0.48
162,1236,1501,43529,0.23
133,1155,127811,894677,0.41
51,540,545143,7632002,0.19
137,1263,450119,5401428,0.35
82,202,905125,23533250,0.4
159,241,1510,90600,0.38
159,623,1510,37750,0.19
162,1723,1499,46469,0.13
99,965,723758,6513822,0.1
68,852,578960,16789840,0.29
123,1202,426951,14943285,0.15
82,194,962082,5772492,0.38
159,1965,1507,34661,0.28
161,490,1501,79553,0.33
162,501,1498,11984,0.11
159,730,1512,58968,0.13
26,1241,716725,17918125,0.24
24,231,129684,907788,0.38
20,1768,234027,8658999,0.22
116,1161,255732,13042332,0.28
38,1590,272359,7898411,0.42
158,651,1501,69046,0.15
136,551,756605,17401915,0.44
19,1119,28567,1285515,0.46
159,1250,1508,51272,0.2
161,103,1501,85557,0.43
113,496,963379,18304201,0.32
73,1712,937789,6564523,0.16
64,1841,946794,26510232,0.33
47,1562,437209,20986032,0.18
70,1862,148978,2234670,0.47
159,1075,1514,84784,0.24
60,1442,131417,6965101,0.45
161,755,1503,37575,0.22
36,659,953998,49607896,0.14
161,1497,1504,12032,0.4
158,1273,1498,31458,0.22
154,1854,184223,9763819,0.48
159,1614,1503,79659,0.23
154,655,219709,8129233,0.48
84,1219,752619,25589046,0.33
45,668,273828,9036324,0.19
115,190,399077,6385232,0.14
157,1764,529555,15357095,0.11
21,1166,552916,7740824,0.27
26,74,742678,17824272,0.42
84,1144,539679,8634864,0.22
50,1792,985655,23655720,0.48
159,1347,1507,7535,0.14
160,685,2002,58058,0.49
56,1092,195081,7413078,0.12
41,1242,84197,1683940,0.16
52,951,123730,6557690,0.4
105,115,686112,8233344,0.35
19,1879,306916,4603740,0.13
140,1458,962132,25977564,0.39
160,1631,2002,76076,0.25
162,1660,1501,75050,0.35
139,796,66363,2654520,0.24
17,833,49622,1538282,0.5
160,1504,2000,54000,0.14
25,1115,628159,27010837,0.21
56,271,820292,38553724,0.33
157,1167,735615,9562995,0.19
104,561,899532,24287364,0.47
31,623,865428,21635700,0.29
153,15,993855,12920115,0.37
120,1586,463302,4633020,0.24
161,1683,1499,86942,0.3
138,61,410415,15185355,0.42
160,1677,2000,102000,0.31
141,1563,660441,13208820,0.33
160,1788,2004,32064,0.35
87,959,710874,4265244,0.32
161,786,1500,63000,0.28
159,1940,1509,22635,0.41
148,486,818465,18824695,0.27
77,775,35253,669807,0.41
46,1288,31440,1509120,0.11
161,678,1499,8994,0.29
160,886,2005,56140,0.36
89,211,723492,15916824,0.41
162,1809,1502,40554,0.36
112,566,408061,10201525,0.4
158,1505,1499,17988,0.18
130,1131,131623,4738428,0.19
161,793,1500,30000,0.44
159,1548,1512,39312,0.46
144,748,156314,7190444,0.48
98,1595,324011,3564121,0.36
20,1416,302309,13301596,0.11
23,1464,775076,9300912,0.36
59,51,620620,17997980,0.4
110,1689,701825,21054750,0.42
102,345,61063,305315,0.48
158,1274,1507,82885,0.16
45,35,652729,26761889,0.44
160,856,1997,51922,0.35
158,1717,1500,79500,0.21
49,887,637792,10842464,0.29
159,1646,1506,15060,0.38
149,4,435035,21751750,0.26
0,1142,229471,9408311,0.46
161,775,1502,28538,0.43
67,1796,506105,3542735,0.24
52,1229,594698,35087182,0.5
162,1712,1499,10493,0.29
158,568,1499,34477,0.21
130,101,660483,14530626,0.17
82,767,501723,20570643,0.23
31,1379,164315,1478835,0.39
161,307,1499,28481,0.22
133,1841,313874,8788472,0.38
88,653,695339,38938984,0.42
162,479,1505,55685,0.35
69,1628,291771,2917710,0.14
159,989,1500,13500,0.21
160,1304,1998,55944,0.47
158,1497,1500,12000,0.46
160,1156,1998,31968,0.36
161,1966,1504,40608,0.1
0,370,43446,1998516,0.47
11,1843,433694,23419476,0.4
160,132,2001,18009,0.34
158,140,1496,41888,0.39
71,1906,884309,36256669,0.15
99,719,883485,16786215,0.12
160,1510,1999,69965,0.34
105,782,757775,43950950,0.43
64,1495,957346,22976304,0.44
125,1224,764015,21392420,0.39
117,1217,189453,3031248,0.17
25,959,721554,4329324,0.3
47,1989,481077,8659386,0.15
159,404,1510,40770,0.19
14,213,317842,13031522,0.46
158,421,1501,57038,0.36
4,1886,389680,15197520,0.13
116,165,500407,20516687,0.19
158,1861,1499,80946,0.48
158,926,1497,22455,0.32
124,1772,695421,31989366,0.29
64,189,464993,13484797,0.49
78,316,859786,42129514,0.25
158,1038,1495,68770,0.19
109,1598,655938,13774698,0.26
32,1271,723644,42694996,0.35
6,1167,81357,1057641,0.24
100,1384,928421,48277892,0.19
87,858,950499,14257485,0.45
159,12,1511,19643,0.18
125,531,582559,20972124,0.36
63,1618,337604,9115308,0.12
95,568,884932,20353436,0.24
89,78,453203,9064060,0.37
159,293,1512,40824,0.5
161,1701,1499,58461,0.24
127,33,4398,171522,0.16
34,609,233858,7717314,0.11
63,400,42663,383967,0.39
29,1922,485388,3883104,0.3
23,1973,994692,4973460,0.27
44,1807,543678,14135628,0.11
109,233,737337,14009403,0.28
160,1597,1998,95904,0.49
27,732,833697,17507637,0.4
160,118,2000,120000,0.2
159,1474,1510,42280,0.23
76,1288,921133,44214384,0.21
162,1496,1499,58461,0.32
84,1195,753399,7533990,0.14
158,1831,1500,37500,0.18
162,51,1505,43645,0.26
162,123,1500,24000,0.14
82,498,337545,10126350,0.5
109,139,801716,32068640,0.42
120,270,672207,30249315,0.27
53,187,373029,2984232,0.32
160,486,1998,45954,0.34
162,1523,1502,69092,0.36
8,820,791284,10286692,0.47
76,1125,319556,13421352,0.33
22,1476,55067,1046273,0.48
105,509,324435,15572880,0.46
162,173,1501,16511,0.46
53,419,47956,767296,0.3
88,1752,875522,52531320,0.38
130,531,858205,30895380,0.27
161,668,1502,49566,0.39
117,794,663084,6630840,0.26
64,370,131813,6063398,0.48
103,42,128279,4489765,0.21
159,1767,1510,33220,0.34
13,141,108149,2379278,0.38
144,1870,706727,10600905,0.24
69,552,937338,39368196,0.43
147,712,196538,10613052,0.32
27,946,447525,13425750,0.41
112,900,372199,6699582,0.2
10,16,69742,3277874,0.16
151,1030,670266,4021596,0.39
162,13,1504,60160,0.17
159,831,1506,42168,0.14
87,867,796920,40642920,0.19
162,1060,1498,28462,0.11
50,993,251396,7541880,0.27
97,1951,741549,3707745,0.29
158,0,1502,70594,0.32
160,1462,2000,100000,0.34
45,1436,566738,22669520,0.41
162,393,1496,58344,0.26
91,1302,734279,28636881,0.37
158,1310,1498,16478,0.12
6,1688,897153,41269038,0.38
154,1017,930621,27918630,0.38
160,741,2002,68068,0.13
161,1915,1501,60040,0.49
66,1740,30159,633339,0.41
97,302,490767,13250709,0.11
10,884,379662,11389860,0.38
162,374,1505,43645,0.1
162,1301,1502,78104,0.36
139,1380,415075,12452250,0.21
99,42,494267,17299345,0.49
66,799,366376,9892152,0.46
81,1609,127170,1780380,0.44
119,1593,255924,6654024,0.2
152,422,47486,332402,0.32
103,115,131598,1579176,0.4
37,1795,804360,15282840,0.21
162,1513,1501,72048,0.21
29,806,855665,8556650,0.34
66,262,702407,17560175,0.16
63,1029,90861,4633911,0.26
162,377,1502,40554,0.38
161,708,1501,13509,0.23
155,620,326712,7514376,0.23
146,119,390630,17578350,0.47
29,33,402212,15686268,0.35
154,406,664308,31222476,0.15
37,1545,364698,10211544,0.22
158,77,1503,22545,0.33
159,1982,1512,43848,0.47
160,1142,2004,82164,0.21
159,1064,1506,37650,0.35
22,1999,892111,37468662,0.3
95,1087,253819,14467683,0.33
121,1904,305887,15906124,0.3
107,1219,246896,8394464,0.32
75,517,138643,3743361,0.49
158,1935,1499,43471,0.16
47,1813,403828,4038280,0.32
8,1384,629670,32742840,0.33
112,1836,787283,32278603,0.16
63,114,546552,18582768,0.19
89,825,896676,26900280,0.42
124,1861,448114,24198156,0.26
158,1695,1496,68816,0.36
33,624,271529,2172232,0.35
159,1174,1512,9072,0.27
159,626,1515,13635,0.42
42,1129,246495,10352790,0.48
161,809,1500,61500,0.2
76,25,536438,23066834,0.15
86,488,316969,6022411,0.11
160,882,1998,59940,0.23
114,161,361062,7943364,0.44
159,532,1505,84280,0.14
161,937,1507,39182,0.42
34,1695,197997,9107862,0.31
84,1503,586860,9389760,0.42
160,71,1997,27958,0.23
109,300,567895,9654215,0.43
90,1599,49424,2916016,0.41
50,839,289777,14199073,0.14
161,922,1501,45030,0.41
161,1864,1505,9030,0.3
161,1974,1502,75100,0.3
79,410,947107,8523963,0.46
111,955,630489,16392714,0.22
161,661,1501,21014,0.27
113,53,331439,9280292,0.5
111,453,558951,7825314,0.2
29,191,773896,8512856,0.17
45,1387,376826,22232734,0.14
111,331,318245,5091920,0.42
147,803,194718,9151746,0.47
123,1969,483378,12084450,0.26
154,1096,380328,1901640,0.26
27,1693,847993,49183594,0.49
35,1740,537759,11292939,0.26
100,1598,481621,10114041,0.47
129,1387,783465,46224435,0.12
60,360,625792,26909056,0.39
162,889,1498,76398,0.17
158,341,1500,90000,0.15
161,676,1503,30060,0.15
161,1535,1498,17976,0.32
159,1568,1509,36216,0.18
23,1685,196704,8851680,0.16
127,1159,597767,4782136,0.15
78,234,112049,1904833,0.36
145,613,816780,47373240,0.24
13,47,788768,14197824,0.19
159,1724,1513,77163,0.47
162,409,1502,13518,0.27
54,1165,674136,31684392,0.46
159,1534,1505,73745,0.38
160,300,2004,34068,0.29
158,1365,1505,43645,0.2
37,1790,305567,7944742,0.16
8,1243,865166,9516826,0.16
158,1970,1499,29980,0.12
162,261,1502,46562,0.42
94,462,195859,11359822,0.27
160,292,1997,65901,0.23
148,594,753057,29369223,0.31
159,35,1507,61787,0.35
91,602,860155,7741395,0.21
127,1916,798559,4791354,0.24
13,1467,476995,11924875,0.27
161,338,1500,43500,0.34
159,1182,1506,34638,0.14
161,1803,1505,10535,0.36
126,1865,756892,5298244,0.13
108,1623,474560,24202560,0.42
8,772,156815,940890,0.17
42,1757,189130,5863030,0.36
158,7,1497,17964,0.23
160,1674,1999,47976,0.16
98,575,805064,12075960,0.41
6,1699,684750,16434000,0.1
77,1661,679577,40774620,0.27
13,88,783295,31331800,0.19
55,1439,512227,9732313,0.35
158,1247,1501,60040,0.21
66,1856,736399,10309586,0.41
99,1034,567984,16471536,0.38
160,788,1997,57913,0.29
161,349,1502,58578,0.27
97,248,313395,3760740,0.29
108,1526,265140,7954200,0.16
98,1058,167139,1337112,0.37
134,899,994565,51717380,0.42
158,939,1498,14980,0.24
118,1604,570237,6842844,0.45
49,513,754116,6787044,0.11
61,286,300677,8719633,0.33
65,1509,670186,40211160,0.15
47,62,537409,26333041,0.15
155,1441,921613,31334842,0.33
54,839,773570,37904930,0.36
162,959,1505,9030,0.13
159,1369,1514,77214,0.1
162,409,1498,13482,0.44
75,1994,339572,15959884,0.47
91,1950,205205,9439430,0.26
34,213,984824,40377784,0.31
159,481,1507,28633,0.37
159,125,1515,37875,0.16
160,1798,2004,34068,0.28
158,1383,1496,43384,0.25
29,1967,45142,2347384,0.33
