video_id,path,duration
1061,/root/bucket4/larcenously-amnions-short.mp4,17
985,/videos/2020-02-02/larcenously-amnions-long.mp4,30
566,/root/bucket5/cevadilla-agon-short.mp4,25
427,/root/bucket4/cevadilla-agon-long.mp4,33
1593,/media/tormentings-rhabdomyoma-short.mp4,26
1911,/root/bucket2/tormentings-rhabdomyoma-long.mp4,26
268,/root/bucket5/pyrolising-pudendous-short.mp4,24
1165,/videos/2020-02-01/pyrolising-pudendous-long.mp4,47
21,/videos/2020-02-02/stern-koji-short.mp4,15
616,/root/bucket1/stern-koji-long.mp4,55
808,/root/bucket1/earbashes-salaciousnesses-short.mp4,23
610,/root/bucket2/earbashes-salaciousnesses-long.mp4,36
547,/videos/2020-02-03/exemplify-thusness-short.mp4,8
578,/root/bucket2/exemplify-thusness-long.mp4,52
931,/root/bucket4/photomosaics-pigsconce-short.mp4,10
797,/media/photomosaics-pigsconce-long.mp4,35
347,/root/bucket5/genizoth-parabases-short.mp4,8
1860,/videos/2020-02-04/genizoth-parabases-long.mp4,25
530,/root/bucket2/heaths-platinised-short.mp4,28
1400,/root/bucket4/heaths-platinised-long.mp4,57
305,/videos/2020-02-03/hubcaps-onshoring-short.mp4,14
1029,/videos/2020-02-01/hubcaps-onshoring-long.mp4,51
307,/videos/2020-02-02/brimfull-protistan-short.mp4,19
122,/videos/2020-02-02/brimfull-protistan-long.mp4,43
250,/videos/2020-02-02/codeine-reopposing-short.mp4,8
128,/root/bucket5/codeine-reopposing-long.mp4,36
1273,/root/bucket3/brigadier-iguanians-short.mp4,21
1008,/videos/2020-02-03/brigadier-iguanians-long.mp4,49
1799,/root/bucket3/thumblings-oar-short.mp4,22
893,/videos/2020-02-01/thumblings-oar-long.mp4,29
1816,/videos/2020-02-01/silphium-outsoars-short.mp4,21
854,/videos/2020-02-02/silphium-outsoars-long.mp4,30
1167,/root/bucket5/mountebankisms-hushes-short.mp4,13
1897,/videos/2020-02-02/mountebankisms-hushes-long.mp4,29
1751,/videos/2020-02-03/gynaecia-plumberies-short.mp4,30
1320,/root/bucket2/gynaecia-plumberies-long.mp4,58
1767,/videos/2020-02-03/secrete-reptiloid-short.mp4,22
523,/root/bucket3/secrete-reptiloid-long.mp4,29
1841,/root/bucket1/actualizes-sanest-short.mp4,28
1176,/root/bucket5/actualizes-sanest-long.mp4,28
387,/videos/2020-02-04/overeducating-splotchy-short.mp4,14
1253,/media/overeducating-splotchy-long.mp4,47
1989,/videos/2020-02-03/galoping-greenbug-short.mp4,18
292,/root/bucket1/galoping-greenbug-long.mp4,33
265,/root/bucket3/catarrhines-fairnytickle-short.mp4,17
593,/root/bucket2/catarrhines-fairnytickle-long.mp4,33
29,/videos/2020-02-04/thanks-frati-short.mp4,26
996,/videos/2020-02-04/thanks-frati-long.mp4,36
336,/videos/2020-02-03/woodblocks-caprices-short.mp4,19
749,/root/bucket5/woodblocks-caprices-long.mp4,28
172,/videos/2020-02-01/latents-aches-short.mp4,21
782,/videos/2020-02-01/latents-aches-long.mp4,58
1529,/videos/2020-02-03/liney-bitchiness-short.mp4,23
821,/root/bucket2/liney-bitchiness-long.mp4,60
1501,/videos/2020-02-02/kinetheodolites-savarin-short.mp4,10
1958,/videos/2020-02-01/kinetheodolites-savarin-long.mp4,60
604,/root/bucket2/briquettes-aoristic-short.mp4,8
910,/media/briquettes-aoristic-long.mp4,52
1681,/root/bucket3/omasal-murmured-short.mp4,11
1581,/root/bucket4/omasal-murmured-long.mp4,35
453,/videos/2020-02-01/paludicolous-pannier-short.mp4,14
1884,/media/paludicolous-pannier-long.mp4,31
362,/videos/2020-02-01/quartodeciman-wheughed-short.mp4,22
1818,/videos/2020-02-02/quartodeciman-wheughed-long.mp4,43
516,/root/bucket4/derestricted-copycat-short.mp4,19
921,/root/bucket2/derestricted-copycat-long.mp4,52
841,/root/bucket3/uncured-shmooziest-short.mp4,24
1886,/root/bucket3/uncured-shmooziest-long.mp4,39
189,/root/bucket5/sows-mairehau-short.mp4,29
1302,/root/bucket5/sows-mairehau-long.mp4,39
793,/videos/2020-02-01/epidotisation-fanions-short.mp4,20
1012,/root/bucket1/epidotisation-fanions-long.mp4,35
1339,/videos/2020-02-01/inputs-subassembled-short.mp4,28
766,/root/bucket3/inputs-subassembled-long.mp4,56
315,/videos/2020-02-02/embus-slotback-short.mp4,6
816,/root/bucket2/embus-slotback-long.mp4,27
1112,/media/puce-nonhereditary-short.mp4,5
1660,/root/bucket2/puce-nonhereditary-long.mp4,50
1881,/root/bucket1/nymphomaniacal-arame-short.mp4,19
786,/root/bucket1/nymphomaniacal-arame-long.mp4,42
351,/videos/2020-02-04/friendings-ectogenesis-short.mp4,18
557,/videos/2020-02-02/friendings-ectogenesis-long.mp4,41
321,/videos/2020-02-04/percolates-exility-short.mp4,11
1641,/videos/2020-02-02/percolates-exility-long.mp4,38
1856,/videos/2020-02-02/sharns-niceness-short.mp4,14
688,/root/bucket4/sharns-niceness-long.mp4,47
989,/videos/2020-02-04/pinacotheca-refroze-short.mp4,9
1410,/videos/2020-02-03/pinacotheca-refroze-long.mp4,48
682,/videos/2020-02-04/gentlepersons-irremissions-short.mp4,6
966,/root/bucket4/gentlepersons-irremissions-long.mp4,41
1795,/videos/2020-02-01/decumbencies-lairy-short.mp4,19
1238,/videos/2020-02-02/decumbencies-lairy-long.mp4,58
325,/root/bucket2/disaggregation-noncallable-short.mp4,25
1847,/videos/2020-02-03/disaggregation-noncallable-long.mp4,45
150,/root/bucket3/subclustering-manhandles-short.mp4,8
573,/root/bucket2/subclustering-manhandles-long.mp4,59
812,/videos/2020-02-02/hyperexcited-argon-short.mp4,13
955,/root/bucket2/hyperexcited-argon-long.mp4,26
1500,/root/bucket1/cums-blackleads-short.mp4,30
1338,/root/bucket4/cums-blackleads-long.mp4,54
283,/videos/2020-02-01/metalize-ridiculously-short.mp4,11
1443,/videos/2020-02-03/metalize-ridiculously-long.mp4,55
1409,/videos/2020-02-03/caporals-taskers-short.mp4,11
565,/root/bucket4/caporals-taskers-long.mp4,46
1679,/videos/2020-02-03/versant-laesie-short.mp4,23
297,/videos/2020-02-04/versant-laesie-long.mp4,28
1574,/media/menstrua-peeress-short.mp4,22
1394,/root/bucket1/menstrua-peeress-long.mp4,42
498,/videos/2020-02-03/punitory-otorhinolaryngologists-short.mp4,30
1960,/videos/2020-02-01/punitory-otorhinolaryngologists-long.mp4,45
1527,/root/bucket2/roues-livering-short.mp4,26
1675,/videos/2020-02-01/roues-livering-long.mp4,32
1458,/videos/2020-02-01/optic-buzzbaits-short.mp4,27
1330,/videos/2020-02-01/optic-buzzbaits-long.mp4,57
1465,/media/sithen-interfiber-short.mp4,21
1499,/root/bucket5/sithen-interfiber-long.mp4,36
963,/media/glomerule-twenty-short.mp4,20
669,/root/bucket5/glomerule-twenty-long.mp4,55
161,/videos/2020-02-01/banal-likest-short.mp4,22
1357,/videos/2020-02-01/banal-likest-long.mp4,51
342,/videos/2020-02-04/consilient-shamefaced-short.mp4,29
1632,/videos/2020-02-02/consilient-shamefaced-long.mp4,39
1762,/root/bucket5/paviors-devotionists-short.mp4,14
512,/root/bucket2/paviors-devotionists-long.mp4,44
345,/root/bucket5/myrmecochory-sombreness-short.mp4,5
1442,/root/bucket2/myrmecochory-sombreness-long.mp4,53
225,/root/bucket3/unpretentious-verbena-short.mp4,23
1023,/videos/2020-02-02/unpretentious-verbena-long.mp4,25
1621,/videos/2020-02-04/hydrotherapist-hairy-short.mp4,21
957,/media/hydrotherapist-hairy-long.mp4,44
703,/media/texturising-venatic-short.mp4,28
1692,/media/texturising-venatic-long.mp4,59
20,/videos/2020-02-03/pukas-secrecy-short.mp4,5
950,/videos/2020-02-03/pukas-secrecy-long.mp4,26
318,/root/bucket2/naughtiness-prequalification-short.mp4,24
237,/root/bucket2/naughtiness-prequalification-long.mp4,50
1659,/root/bucket1/gasohols-enterectomy-short.mp4,17
31,/videos/2020-02-04/gasohols-enterectomy-long.mp4,52
571,/root/bucket4/iridial-pentoside-short.mp4,17
1232,/media/iridial-pentoside-long.mp4,39
1907,/root/bucket4/decarbonating-apologize-short.mp4,30
1315,/media/decarbonating-apologize-long.mp4,56
1618,/videos/2020-02-03/pulsidge-spectrometric-short.mp4,27
178,/root/bucket5/pulsidge-spectrometric-long.mp4,30
994,/videos/2020-02-02/chokey-allurers-short.mp4,30
66,/root/bucket1/chokey-allurers-long.mp4,58
1305,/root/bucket3/interposition-religionize-short.mp4,26
1588,/videos/2020-02-03/interposition-religionize-long.mp4,47
1147,/videos/2020-02-02/lamenters-namaste-short.mp4,8
14,/root/bucket5/lamenters-namaste-long.mp4,41
1235,/root/bucket5/insouled-countermeasures-short.mp4,9
1624,/videos/2020-02-01/insouled-countermeasures-long.mp4,51
1103,/root/bucket5/eviscerated-boogers-short.mp4,18
1764,/root/bucket5/eviscerated-boogers-long.mp4,29
1282,/root/bucket1/kenos-choreographies-short.mp4,20
1120,/root/bucket4/kenos-choreographies-long.mp4,40
1521,/root/bucket2/iodine-clodhopping-short.mp4,27
1438,/videos/2020-02-04/iodine-clodhopping-long.mp4,46
1691,/videos/2020-02-01/latrias-workwatchers-short.mp4,14
1049,/root/bucket3/latrias-workwatchers-long.mp4,30
981,/root/bucket2/deckles-pourtraicts-short.mp4,26
809,/root/bucket4/deckles-pourtraicts-long.mp4,41
1612,/media/tarantaras-cid-short.mp4,21
407,/videos/2020-02-03/tarantaras-cid-long.mp4,50
79,/root/bucket5/ipecacs-unvulgar-short.mp4,5
1705,/root/bucket5/ipecacs-unvulgar-long.mp4,42
778,/media/blew-thraward-short.mp4,28
244,/videos/2020-02-02/blew-thraward-long.mp4,36
716,/root/bucket4/bating-hagdon-short.mp4,8
328,/root/bucket1/bating-hagdon-long.mp4,26
1694,/root/bucket3/newsgroup-degenerateness-short.mp4,14
1207,/root/bucket3/newsgroup-degenerateness-long.mp4,57
632,/root/bucket1/dionysian-shrimping-short.mp4,19
1460,/root/bucket5/dionysian-shrimping-long.mp4,52
644,/root/bucket1/cocooned-ampliation-short.mp4,28
1819,/videos/2020-02-01/cocooned-ampliation-long.mp4,47
