job_id	company_id	job_title_short	job_title	job_location	job_via	job_schedule_type	job_work_from_home	search_location	job_posted_date	job_no_degree_mention	job_health_insurance	job_country	salary_rate	salary_year_avg	salary_hour_avg
164	8	Data Scientist	(Intern) Enterprise Analytics Office Data Science Internship	"  Carrollton, GA   "	via Snagajob	Full-time, Part-time, and Internship	0	Georgia	2023-09-07 00:00:00	0	0	United States	hour		41.8849983215332
165	117	Data Scientist	Advanced Data Scientist	"  Fort Meade, MD   "	via Indeed	Full-time	0	Georgia	2023-07-18 00:00:00	0	1	United States	year	152650	
166	105	Data Scientist	Associate Data Scientist - Online Business Analytics (Remote)	Atlanta, GA	via Big Country Jobs	Full-time	0	Georgia	2023-02-01 00:00:00	0	0	United States	year	150000	
167	164	Data Engineer	Azure Data Engineer- Asset Management firm 200k	Chicago, IL	via LinkedIn	Full-time	0	Georgia	2023-02-15 00:00:00	0	0	United States	year	185000	
168	165	Data Analyst	Business / Data Analyst (Teradata)	"  Charlotte, NC   "	via Charlotte, NC - Geebo	Full-time	0	Georgia	2023-09-09 00:00:00	1	1	United States	hour		24
169	166	Data Analyst	Data Analyst	Charlotte, NC	via LinkedIn	Full-time	0	Georgia	2023-02-08 00:00:00	0	0	United States	hour		22.5
170	109	Data Analyst	Data Analyst - Employee Listening (I/O psychology)	"  Montgomery, AL   "	via Snagajob	Full-time	0	Georgia	2023-11-19 00:00:00	0	1	United States	hour		22.69499969482422
171	168	Data Analyst	Data Analyst(Hybrid - Atlanta, GA, w2 candidates only)	"  Atlanta, GA   "	via Dice	Contractor	0	Georgia	2023-05-02 00:00:00	0	1	United States	hour		50
172	117	Data Analyst	Data Analyst. Job in Eglin Afb NBC4i Jobs	"  Eglin AFB, FL   "	via NBC4i Jobs	Full-time and Part-time	0	Georgia	2023-09-08 00:00:00	0	1	United States	year	85600	
173	170	Data Engineer	Data Engineer	"  Hershey, PA   "	via Ladders	Full-time	0	Georgia	2023-07-13 00:00:00	0	0	United States	year	125000	
174	171	Data Engineer	Data Engineer	"  Dallas, TX   "	via Ladders	Full-time	0	Georgia	2023-04-26 00:00:00	0	1	United States	year	150000	
175	172	Data Engineer	Data Engineer	Anywhere	via Indeed	Full-time	1	Georgia	2023-01-21 00:00:00	0	1	United States	year	109500	
176	173	Data Engineer	Data Engineer	" Anywhere "	via ZipRecruiter	Full-time and Temp work	1	Georgia	2023-10-27 00:00:00	1	0	United States	hour		65
177	174	Data Engineer	Data Engineer	Anywhere	via LinkedIn	Full-time	1	Georgia	2023-03-07 00:00:00	0	0	United States	hour		47.5
178	175	Data Engineer	Data Engineer	Springfield, VA	via Ladders	Full-time	0	Georgia	2023-01-03 00:00:00	0	0	United States	year	115000	
179	79	Data Engineer	Data Engineer	Texas	via LinkedIn	Full-time	0	Georgia	2023-01-06 00:00:00	0	1	United States	year	160000	
180	177	Data Engineer	Data Engineer	Rancho Mirage, CA	via Ladders	Full-time	0	Georgia	2023-02-11 00:00:00	1	0	United States	year	115000	
181	178	Data Engineer	Data Engineer	United States	via LinkedIn	Full-time	0	Georgia	2023-04-01 00:00:00	1	0	United States	year	108000	
182	179	Data Engineer	Data Engineer		via LinkedIn	Full-time	0	Georgia	2023-09-20 00:00:00	0	0	United States	year	375000	
183	9	Data Engineer	Data Engineer  - Contract to Hire	" Anywhere "	via Upwork	Contractor	1	Georgia	2023-06-21 00:00:00	0	0	United States	hour		62.5
184	181	Data Engineer	Data Engineer (Python) - Now Hiring	"  Syracuse, NY   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-10-04 00:00:00	0	0	United States	hour		37.55500030517578
185	151	Data Engineer	Data Engineer (Remote) - 27996		via LinkedIn	Full-time	0	Georgia	2023-12-16 00:00:00	0	0	United States	hour		95
187	155	Data Engineer	Data Engineer - Full-time / Part-time	"  Miami, FL   "	via Snagajob	Full-time	0	Georgia	2023-08-27 00:00:00	0	0	United States	hour		52.40999984741211
189	120	Data Engineer	Data Engineer - Now Hiring	"  Franksville, WI   "	via Snagajob	Full-time	0	Georgia	2023-06-06 00:00:00	1	1	United States	hour		28.5
190	185	Data Engineer	Data Engineer II	"  Millcreek, UT   "	via Snagajob	Full-time	0	Georgia	2023-08-15 00:00:00	0	0	United States	hour		66.83999633789062
191	186	Data Engineer	Data Engineer Senior Consultant (Clearance Required)	"  Tallahassee, FL   "	via Ladders	Full-time	0	Georgia	2023-06-17 00:00:00	0	0	United States	year	115000	
192	187	Data Engineer	Data Engineer with AZURE	"  Plano, TX   "	via Dice	Contractor	0	Georgia	2023-08-12 00:00:00	1	0	United States	hour		65
193	188	Data Engineer	Data Engineer, Investments Tech (Snowflake/Python/SQL)	"  Boston, MA   "	via LinkedIn	Full-time	0	Georgia	2023-07-04 00:00:00	0	0	United States	year	115000	
194	189	Data Engineer	Data Science Engineer	Anywhere	via LinkedIn	Full-time	1	Georgia	2023-03-09 00:00:00	0	0	United States	year	107500	
195	6	Data Scientist	Data Science Intern - Now Hiring	" Anywhere "	via Snagajob	Full-time, Part-time, and Internship	1	Georgia	2023-09-24 00:00:00	0	1	United States	hour		35.099998474121094
196	191	Data Scientist	Data Science Tutor/Teacher	"  Louisville, KY   "	via Indeed	Part-time	0	Georgia	2023-05-01 00:00:00	1	0	United States	hour		45
197	192	Data Scientist	Data Scientist	"  Knoxville, TN   "	via Ladders	Full-time	0	Georgia	2023-05-03 00:00:00	0	1	United States	year	125000	
198	193	Data Scientist	Data Scientist	"  St. Louis, MO   "	via Snagajob	Full-time	0	Georgia	2023-08-10 00:00:00	0	1	United States	hour		32.54500198364258
199	194	Data Scientist	Data Scientist	"  Arlington, VA   "	via LinkedIn	Full-time	0	Georgia	2023-08-29 00:00:00	0	0	United States	year	157934	
200	23	Data Scientist	Data Scientist	"  Tysons, VA   "	via Snagajob	Full-time	0	Georgia	2023-08-20 00:00:00	0	0	United States	hour		47.62000274658203
201	196	Data Scientist	Data Scientist	"  Springfield, VA   "	via Indeed	Full-time and Part-time	0	Georgia	2023-12-12 00:00:00	0	0	United States	year	142045	
202	197	Data Scientist	Data Scientist	"  Huntsville, AL   "	via ZipRecruiter	Full-time	0	Georgia	2023-05-02 00:00:00	0	0	United States	year	116393	
203	198	Data Scientist	Data Scientist (Behavioral Health Claims Analysis) On site Columbia MD	"  Columbia, MD   "	via ZipRecruiter	Full-time	0	Georgia	2023-06-06 00:00:00	0	1	United States	year	110000	
204	199	Data Scientist	Data Scientist - Full-time / Part-time	"  Tampa, FL   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-11-25 00:00:00	0	0	United States	hour		36.81999969482422
205	200	Data Scientist	Data Scientist - Junior to Mid	"  Merrifield, VA   "	via IT JobServe	Full-time	0	Georgia	2023-11-03 00:00:00	0	0	United States	year	109500	
206	201	Data Scientist	Data Scientist - Senior	"  Springfield, VA   "	via Ladders	Full-time	0	Georgia	2023-06-24 00:00:00	0	0	United States	year	175000	
207	202	Data Scientist	Data Scientist 2 - Full-time / Part-time	"  Annapolis Junction, MD   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-10-20 00:00:00	0	0	United States	hour		44.73500061035156
209	203	Data Scientist	Data Scientist II (FA1) - Now Hiring	"  Washington, DC   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-09-12 00:00:00	0	0	United States	hour		47.62000274658203
210	6	Data Scientist	Data Scientist Intern - Full-time / Part-time	" Anywhere "	via Snagajob	Full-time, Part-time, and Internship	1	Georgia	2023-10-05 00:00:00	0	1	United States	hour		40.005001068115234
211	68	Data Scientist	Data Scientist Research Programmer	Washington, DC	via Ladders	Full-time	0	Georgia	2023-01-04 00:00:00	0	1	United States	year	115000	
212	117	Senior Data Scientist	Data Scientist, Senior	Huntsville, AL	via Ladders	Full-time	0	Georgia	2023-04-04 00:00:00	0	1	United States	year	115000	
213	9	Data Engineer	Data engineer	" Anywhere "	via Upwork	Contractor and Temp work	1	Georgia	2023-11-25 00:00:00	1	0	United States	hour		10
214	208	Data Engineer	ETL Data Engineer	" Anywhere "	via NewWave - Talentify	Full-time	1	Georgia	2023-08-31 00:00:00	0	1	United States	year	100000	
215	209	Business Analyst	FISCAL AND ECONOMIC ANALYST - Full-time / Part-time	"  Athens, GA   "	via Snagajob	Full-time	0	Georgia	2023-10-01 00:00:00	0	0	United States	hour		13.28499984741211
216	210	Data Analyst	HEALTHCARE DATA ANALYST - PATIENT ACCOUNTS	"  Columbia, SC   "	via ZipRecruiter	Full-time	0	Georgia	2023-07-03 00:00:00	0	0	United States	year	67922.5	
217	211	Data Analyst	Informatics Data Analyst	Atlanta, GA	via Dice	Contractor	0	Georgia	2023-03-24 00:00:00	0	0	United States	hour		45
218	212	Data Scientist	Intern - Data Scientist - Summer 2024	" Anywhere "	via Snagajob	Full-time, Part-time, and Internship	1	Georgia	2023-10-05 00:00:00	0	1	United States	hour		25
219	212	Data Scientist	Intern - Data Scientist - Summer 2024 - Now Hiring	" Anywhere "	via Snagajob	Full-time, Part-time, and Internship	1	Georgia	2023-10-20 00:00:00	0	1	United States	hour		25
220	214	Data Engineer	Junior Data Engineer	"  Fort Worth, TX   "	via LinkedIn	Full-time	0	Georgia	2023-05-28 00:00:00	0	0	United States	year	82500	
222	215	Data Engineer	Lead Data Engineer	Anywhere	via Indeed	Full-time	1	Georgia	2023-02-21 00:00:00	0	1	United States	year	135000	
223	216	Data Engineer	Lead Data Engineer	"  Dallas, TX   "	via Ladders	Full-time	0	Georgia	2023-05-12 00:00:00	1	0	United States	year	225000	
224	66	Data Engineer	Lead Data Engineer - Now Hiring	"  Scranton, PA   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-09-18 00:00:00	0	1	United States	hour		33.099998474121094
225	151	Data Engineer	Lead Data Engineer - Remote	"  San Francisco, CA   "	via LinkedIn	Full-time and Temp work	0	Georgia	2023-11-08 00:00:00	1	0	United States	year	157500	
226	219	Data Scientist	MACA Data Scientist	" Anywhere "	via LinkedIn	Full-time	1	Georgia	2023-11-10 00:00:00	0	1	United States	year	155000	
227	68	Data Scientist	National Security Data Scientist/Statistical Research Programmer ...	"  Washington, DC   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-12-05 00:00:00	0	1	United States	hour		47.62000274658203
229	9	Data Engineer	Need Azure Python data engineer for Job support	" Anywhere "	via Upwork	Contractor	1	Georgia	2023-06-08 00:00:00	0	0	United States	hour		10
230	144	Data Engineer	Principal Data Engineer	"  Philadelphia, PA   "	via LinkedIn	Full-time	0	Georgia	2023-11-18 00:00:00	1	1	United States	year	170000	
231	223	Data Engineer	Principal, Data Engineering	" Anywhere "	via Indeed	Full-time	1	Georgia	2023-07-09 00:00:00	0	0	United States	year	188000	
232	224	Data Scientist	Research Analyst (Data Scientist II) - Now Hiring	" Anywhere "	via Snagajob	Full-time and Part-time	1	Georgia	2023-11-29 00:00:00	0	0	United States	hour		47.62000274658203
234	225	Senior Data Scientist	Secret Cleared Sr. Data Scientist	Arlington, VA	via Indeed	Full-time	0	Georgia	2023-01-04 00:00:00	0	1	United States	year	205000	
235	226	Senior Data Engineer	Senior Bioinformatics Data Engineer #3142	"  Menlo Park, CA   "	via Ai-Jobs.net	Full-time	0	Georgia	2023-06-27 00:00:00	0	1	United States	year	172000	
236	84	Senior Data Analyst	Senior Data Analyst - Cox Business Planning Strategy & Analytics	"  Gray, GA   "	via ZipRecruiter	Full-time	0	Georgia	2023-06-08 00:00:00	0	1	United States	year	96500	
237	84	Senior Data Analyst	Senior Data Analyst, Business Intelligence	"  College Park, GA   "	via ZipRecruiter	Full-time	0	Georgia	2023-04-22 00:00:00	0	1	United States	year	96500	
238	66	Senior Data Engineer	Senior Data Engineer	"  Springfield, MA   "	via SaluteMyJob	Full-time and Part-time	0	Georgia	2023-10-17 00:00:00	0	1	United States	year	173500	
239	230	Senior Data Engineer	Senior Data Engineer		via LinkedIn	Full-time	0	Georgia	2023-04-26 00:00:00	1	0	United States	year	170000	
240	231	Senior Data Engineer	Senior Data Engineer	" Anywhere "	via Elite Job	Full-time and Part-time	1	Georgia	2023-09-09 00:00:00	0	0	United States	hour		25
241	232	Senior Data Engineer	Senior Data Engineer - Now Hiring	"  Rancho Cordova, CA   "	via Snagajob	Full-time	0	Georgia	2023-08-19 00:00:00	0	1	United States	hour		53.28499984741211
242	233	Senior Data Engineer	Senior Data Engineer - Now Hiring	"  La Vergne, TN   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-11-11 00:00:00	0	1	United States	hour		45.87999725341797
244	234	Senior Data Scientist	Senior Data Scientist - Now Hiring	"  Washington, DC   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-11-22 00:00:00	0	0	United States	hour		47.62000274658203
245	235	Senior Data Scientist	Senior Data Scientist/Methodologist	"  Washington, DC   "	via Indeed	Full-time	0	Georgia	2023-06-28 00:00:00	0	1	United States	year	210000	
246	236	Data Analyst	Sr. Data Analyst	"  Charlotte, NC   "	via Ladders	Full-time	0	Georgia	2023-04-21 00:00:00	1	0	United States	year	90000	
247	84	Senior Data Analyst	Sr. Data Analyst, Marketing Operations	Macon, GA	via ZipRecruiter	Full-time	0	Georgia	2023-01-25 00:00:00	0	1	United States	year	96500	
248	27	Data Engineer	Sr. Data Engineer	"  Willingboro, NJ   "	via LinkedIn	Full-time	0	Georgia	2023-08-16 00:00:00	0	0	United States	year	127500	
249	239	Data Scientist	Staff Data Scientist, Machine Learning	"  Jacksonville, FL   "	via LinkedIn	Full-time	0	Georgia	2023-12-07 00:00:00	0	1	United States	year	205000	
250	240	Data Analyst	Application Consultant in Data Integration	Hamburg, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-01-28 00:00:00	0	0	Germany	year	89100	
251	240	Data Engineer	IT & Strategy Talent Programme - AI/ML and Data Engineer	Hamburg, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-01-13 00:00:00	0	0	Germany	year	98301.5	
252	99	Data Analyst	Publicis Media - Data Analyst im Bereich Data Science (m/w/d)	Düsseldorf, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-03-16 00:00:00	1	0	Germany	year	111175	
253	243	Senior Data Engineer	Senior Data Engineer - Berlin	Berlin, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-01-26 00:00:00	0	0	Germany	year	147500	
254	244	Senior Data Scientist	Senior Data Scientist	Berlin, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-02-08 00:00:00	0	0	Germany	year	157500	
255	245	Software Engineer	Big Data Software Engineer	Paiania, Greece	via Ai-Jobs.net	Full-time	0	Greece	2023-01-31 00:00:00	0	0	Greece	year	72900	
256	246	Data Analyst	Data Analyst	Athens, Greece	via Ai-Jobs.net	Full-time	0	Greece	2023-01-27 00:00:00	0	0	Greece	year	98500	
257	247	Data Engineer	Senior/Staff Data Engineer	"  Athens, Greece   "	via Ai-Jobs.net	Full-time	0	Greece	2023-06-09 00:00:00	0	0	Greece	year	147500	
258	248	Software Engineer	Enterprise Solutions Engineer	Hagåtña, Guam	via DirectlyApply	Full-time	0	Guam	2023-02-01 00:00:00	0	0	Guam	year	145000	
259	249	Data Engineer	Data Engineer	"  Budapest, Hungary   "	via Ai-Jobs.net	Full-time	0	Hungary	2023-04-29 00:00:00	0	0	Hungary	year	147500	
260	250	Data Engineer	2024 University Graduate - Data Science Engineer - Now Hiring	"  Charlotte, NC   "	via Snagajob	Full-time	0	Illinois, United States	2023-09-25 00:00:00	0	0	United States	hour		50.54999923706055
261	251	Data Engineer	Azure Cloud Data Engineer	" Anywhere "	via LinkedIn	Full-time	1	Illinois, United States	2023-05-10 00:00:00	0	1	United States	year	120000	
262	148	Data Engineer	Azure Data Engineer	"  Texas   "	via LinkedIn	Contractor	0	Illinois, United States	2023-09-16 00:00:00	0	0	United States	year	117500	
263	253	Data Analyst	Business Data Analyst	Elk Grove Village, IL	via ZipRecruiter	Full-time	0	Illinois, United States	2023-02-22 00:00:00	1	0	United States	year	77500	
264	254	Business Analyst	Business Intelligence Analyst (PowerBI modelling)	"  Tinley Park, IL   "	via Indeed	Full-time	0	Illinois, United States	2023-06-16 00:00:00	0	0	United States	year	115000	
265	20	Data Analyst	Business Process Data Analyst	"  Des Plaines, IL   "	via Robert Half	Contractor	0	Illinois, United States	2023-06-30 00:00:00	0	0	United States	hour		36
266	256	Data Engineer	Cloud Data Engineer - Autonomous Vehicles - $150k+	"  Boston, MA   "	via LinkedIn	Full-time	0	Illinois, United States	2023-11-15 00:00:00	0	1	United States	year	150000	
267	117	Data Engineer	Cloud Data Engineer, Lead	"  Aurora, CO   "	via Snagajob	Full-time	0	Illinois, United States	2023-09-06 00:00:00	0	1	United States	hour		56
268	258	Data Analyst	Customer Success Analyst – MUST HAVE SYNDICATED DATA ANALYSIS EXP	"  Chicago, IL   "	via Ai-Jobs.net	Full-time	0	Illinois, United States	2023-10-08 00:00:00	0	0	United States	year	90000	
269	259	Data Analyst	Data Analyst	"  Northfield, IL   "	via BeBee	Full-time	0	Illinois, United States	2023-12-25 00:00:00	0	0	United States	year	75000	
270	260	Data Analyst	Data Analyst	"  West Allis, WI   "		Full-time	0	Illinois, United States	2023-08-16 00:00:00	0	0	United States	hour		15
271	261	Data Analyst	Data Analyst	"  Maywood, IL   "	via Snagajob	Full-time	0	Illinois, United States	2023-08-28 00:00:00	0	0	United States	hour		25.240001678466797
272	262	Data Analyst	Data Analyst (Chicago, IL)	"  Chicago, IL   "	via Built In Chicago	Full-time	0	Illinois, United States	2023-08-01 00:00:00	0	1	United States	year	112050	
273	263	Data Analyst	Data Analyst - Now Hiring	"  St. Louis, MO   "	via Snagajob	Full-time and Part-time	0	Illinois, United States	2023-12-10 00:00:00	0	1	United States	hour		25.115001678466797
